"id","contact_country","sub_category","sub_category_title","acronym","name","main_category","main_category_title","identification_code","members_fte","status"
"83ca7f2a7abc453cb5a578d57ba1046e",,11,"Professional consultancies","team","Team Srl",1,"I - Professional consultancies/law firms/self-employed consultants","767543714303-64",1,"inactive"
"83c5b39c0b3f4c70b12ffd839caec441",,13,"Self-employed consultants","Bonanova","BONANOVA",1,"I - Professional consultancies/law firms/self-employed consultants","929417912330-88",1,"active"
"83c3baf808174ff280b432d6bfe9a218",,31,"Non-governmental organisations, platforms and networks and similar",,"European Federation of Community of Sant'Egidio AISBL",3,"III - Non-governmental organisations","296584214860-47",3.5,"inactive"
"83b813e5cc14402b8840c612a8613ef5",,42,"Academic institutions",,"Politecnico di Milano",4,"IV - Think tanks, research and academic institutions","032226919898-82",12.5,"inactive"
"83b79fa6f2a14d3391dedd14a02c1b27",,41,"Think tanks and research institutions","Magma","Tankesmedjan Magma",4,"IV - Think tanks, research and academic institutions","139294616713-80",1,"active"
"83b73e5102e44f8090d8b98ea6f51440",,31,"Non-governmental organisations, platforms and networks and similar","PTECO2","Spanish CO2 Technology Platform (Plataforma Tecnológica Española del CO2)",3,"III - Non-governmental organisations","508586411490-36",0.25,"active"
"83b3026799154f2e9204be90f0ef8f81",,31,"Non-governmental organisations, platforms and networks and similar","HRK","Hochschulrektorenkonferenz",3,"III - Non-governmental organisations","416841712322-37",1,"active"
"83b282cd500a4a5ea7362c7b49520454",,12,"Law firms","EJC","EJC-Roberti & Associati / Juriscoop Scrl",1,"I - Professional consultancies/law firms/self-employed consultants","864961219926-39",1.75,"active"
"83afc9700cee4517a92e2161971e7a6b",,31,"Non-governmental organisations, platforms and networks and similar","EuroExpert","EuroExpert Asbl",3,"III - Non-governmental organisations","22720754078-66",0.75,"active"
"83ad872b656347b7bdb4f424bcb3b123",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","BAM","Beheersmaatschappij Antwerpen Mobiel",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","390284218160-52",0.25,"active"
"83acf786b1014cefa17cd3eb58a7ab3c",,31,"Non-governmental organisations, platforms and networks and similar",,"Comitato Tutela Ambiente di Treviglio",3,"III - Non-governmental organisations","186703211925-18",,"inactive"
"83ac21cc93c24be6b313773bd98d6660",,25,"Trade and business organisations","ECSDA","European Central Securities Depositories Association",2,"II - In-house lobbyists and trade/professional associations","92773882668-44",2,"active"
"83a0590ff61c48caa8a497afd6b093e5",,31,"Non-governmental organisations, platforms and networks and similar","DLF","Swedish union of general Practitioner",3,"III - Non-governmental organisations","39548478258-83",,"inactive"
"839bb9f9d8894d1ca5b708470489984d",,31,"Non-governmental organisations, platforms and networks and similar","""CSC"" NGO","""CONSUMERS SUPPORT CENTER"" Non-governmental organization",3,"III - Non-governmental organisations","176567522649-07",4.5,"inactive"
"839abcf40e214079803fe29a4f236ccd",,25,"Trade and business organisations","IATA","International Air Transport Association",2,"II - In-house lobbyists and trade/professional associations","1805107590-28",3,"active"
"8399d791a9a6412693b9345794530c59",,31,"Non-governmental organisations, platforms and networks and similar","IEOE","Itsas Enara Ornitologia Elkartea",3,"III - Non-governmental organisations","925478817306-12",0.25,"active"
"839988c848904f3f8212e182df4fc321",,11,"Professional consultancies","PwC Romania","PricewaterhouseCoopers Tax Advisors & Accountants SRL",1,"I - Professional consultancies/law firms/self-employed consultants","089816614392-46",,"inactive"
"8392896bcbe841a5b9303bd6f339196a",,21,"Companies & groups",,"7digital Limited",2,"II - In-house lobbyists and trade/professional associations","20545872612-40",,"inactive"
"838ea9bb3152413a9452226b085a2994",,26,"Trade unions and professional associations","HOPE","Horizons in physics education",2,"II - In-house lobbyists and trade/professional associations","248802614623-16",36.25,"active"
"838c07a8224a466194f960bb40cda755",,31,"Non-governmental organisations, platforms and networks and similar","WECF","Women in Europe for a Common Future",3,"III - Non-governmental organisations","06010171995-65",,"inactive"
"8387373b95d547e4a0522117a6e38765",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",,"Dental Council of Ireland",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","794489022818-61",2.25,"active"
"83863168472646c7a5000a67aae4fb87",,25,"Trade and business organisations","ASEJA","Asociación Española de Empresas de Parques y Jardines",2,"II - In-house lobbyists and trade/professional associations","98788707859-13",0.25,"active"
"838108bd703e4a4e80a4a6df39631294",,21,"Companies & groups",,"TYCO",2,"II - In-house lobbyists and trade/professional associations","34538227040-57",0.25,"active"
"837ef940d3fb40e880c2b90fe816b6a0",,21,"Companies & groups","USSK","U. S. Steel Košice, s.r.o.",2,"II - In-house lobbyists and trade/professional associations","972729217124-54",0.5,"active"
"837beae86f254cd097051d98339e70e2",,25,"Trade and business organisations","BAV","Bundesverband der Autovermieter Deutschlands e.V.",2,"II - In-house lobbyists and trade/professional associations","626243922885-36",0.25,"active"
"8376ed4b378d455aa0e00c7569718953",,31,"Non-governmental organisations, platforms and networks and similar",,"Réseau Financité",3,"III - Non-governmental organisations","259694617351-69",0.25,"active"
"83761f06b54e41a8ba02a69169e0ee87",,25,"Trade and business organisations","DWMA","Dutch Waste Management Association",2,"II - In-house lobbyists and trade/professional associations","927656110412-84",2.5,"active"
"836d79c6d1de481783e51ab75b9cf0c2",,22,"Trade, business & professional associations","EFBA","EUROPEAN FUR BREEDERS ASSOCIATION",2,"II - In-house lobbyists and trade/professional associations","75443966796-60",,"inactive"
"8368027e551440708f777384c030e90c",,51,"Organisations representing churches and religious communities","ACN","Aid to the Church in Need",5,"V - Organisations representing churches and religious communities","118236613508-31",1.25,"active"
"83661a1fa47246adb50b0bd1dbdceddc",,21,"Companies & groups","Cineris","B+T Cineris",2,"II - In-house lobbyists and trade/professional associations","978328311688-58",4,"inactive"
"83594d22736f4289b8147d60ed936d30",,31,"Non-governmental organisations, platforms and networks and similar",,"Initiative Urheberrecht",3,"III - Non-governmental organisations","585371312551-70",0.25,"active"
"83576cc0d58e409e88d696abb8682e92",,31,"Non-governmental organisations, platforms and networks and similar",,"OneVoice Europe",3,"III - Non-governmental organisations","135979411353-17",,"inactive"
"835184fd59fa4ceeb20741f7b8c74356",,31,"Non-governmental organisations, platforms and networks and similar","GDD","Gesellschaft für Datenschutz und Datensicherheit / German Association for Data Protection and Data Security",3,"III - Non-governmental organisations","25284815078-72",0.5,"active"
"834eaa3618ba4531b25d85ddfcd4e47e",,41,"Think tanks and research institutions","G-NOVA","G-NOVA",4,"IV - Think tanks, research and academic institutions","82902419004-91",17.5,"active"
"834a85921ae848c8866dda2d1a95aa7a",,31,"Non-governmental organisations, platforms and networks and similar",,"FOUNDATION ""SHTEDROST""",3,"III - Non-governmental organisations","435544710853-03",6.25,"inactive"
"8346c6a52e174149b5b35c38c6d7c05c",,31,"Non-governmental organisations, platforms and networks and similar","WMEE","Mittetulundusühing Wikimedia Eesti",3,"III - Non-governmental organisations","891341722286-59",0.5,"active"
"8342086619ab44e7b24b200b517a6a38",,21,"Companies & groups","Irish Ferries","Irish Ferries Limited",2,"II - In-house lobbyists and trade/professional associations","10930644855-47",300,"active"
"833b6839015e4b86affa3d9235dd8763",,31,"Non-governmental organisations, platforms and networks and similar","ÖLRG","Österreichische Lebens-Rettungs-Gesellschaft",3,"III - Non-governmental organisations","360060023208-77",0.25,"active"
"83332426575b4ca4a689780ebd4a92a0",,31,"Non-governmental organisations, platforms and networks and similar","EBA","European Blood Alliance",3,"III - Non-governmental organisations","149855010621-40",0.25,"active"
"832ee0efc4414bda9520883184affe68",,42,"Academic institutions","NCAS-Climate","NCAS-Climate",4,"IV - Think tanks, research and academic institutions","42606367303-65",,"inactive"
"832aa09ae65b4eb3b85a9e4b0d108a2c",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","ACFCI","ASSEMBLEE DES CHAMBRES FRANCAISES DE COMMERCE ET D'INDUSTRIE",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","78069121257-39",4,"inactive"
"83274e718bd94f589b68070435960556",,25,"Trade and business organisations","CEWEP","Confederation of European Waste-to-Energy Plants",2,"II - In-house lobbyists and trade/professional associations","7899845424-69",4.5,"active"
"831f882bb24c4c5888e55e113828125a",,26,"Trade unions and professional associations","DFK","DIE FÜHRUNGSKRÄFTE - DFK",2,"II - In-house lobbyists and trade/professional associations","88787562806-65",0.5,"active"
"831ed84b04994662949997b11a50ba89",,31,"Non-governmental organisations, platforms and networks and similar","Parentstop","Parentstop Ltd",3,"III - Non-governmental organisations","97053306288-47",2,"inactive"
"831d54013d8b4b8faa043fadf6073f63",,31,"Non-governmental organisations, platforms and networks and similar","PPE","Profesionales por la Ética",3,"III - Non-governmental organisations","716838314731-31",30,"active"
"831cae5754c448348edaf7bea62e4c3e",,13,"Self-employed consultants","DJeu","Datajockey",1,"I - Professional consultancies/law firms/self-employed consultants","23326339299-51",0.25,"active"
"831c5c2494ec4a75aa1957a8a42c32a8",,21,"Companies & groups",,"Norgine B.V.",2,"II - In-house lobbyists and trade/professional associations","117307619414-45",0.25,"active"
"8318426b7aa84fd289147f8219ae1386",,21,"Companies & groups",,"Changing Markets",2,"II - In-house lobbyists and trade/professional associations","866082819147-02",0.75,"active"
"831809063bcc49ef934f4c954c0a2d6c",,64,"Other sub-national public authorities",,"Swedish Association of Local Authorities and Regions",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","698580322266-37",10.5,"active"
"83127ea65be94ff08860234f24306f70",,31,"Non-governmental organisations, platforms and networks and similar",,"Сдружение ""Активно Общество""",3,"III - Non-governmental organisations","622462613428-39",,"inactive"
"83114c3f3b2745d4a24f972eab57b6bd",,31,"Non-governmental organisations, platforms and networks and similar","ENV","EDUCATION FOR NATURE - VIETNAM",3,"III - Non-governmental organisations","300084623293-78",0.25,"active"
"83108c2cc15a45f89570fcb75ec32000",,22,"Trade, business & professional associations","FEDECOM","Federación de Cámaras de Comercio Españolas en Europa",2,"II - In-house lobbyists and trade/professional associations","40464468671-09",,"inactive"
"8310324a810445fe89eedeea61e07a8b",,25,"Trade and business organisations","F&L","Finans og Leasing",2,"II - In-house lobbyists and trade/professional associations","45302097366-82",0.5,"active"
"8304570da52e4cb9898af7ac94328e10",,31,"Non-governmental organisations, platforms and networks and similar",,"Cultures et Elles",3,"III - Non-governmental organisations","817556211678-58",,"inactive"
"82fe51ede1c1417a949cce98322eb40e",,21,"Companies & groups","BMPB","Banca Monte Paschi Belgio",2,"II - In-house lobbyists and trade/professional associations","978094510141-34",25,"active"
"82fba5e6d5a248508e9a1f08d8a85a35",,31,"Non-governmental organisations, platforms and networks and similar",,"Asociación Bendita Locura",3,"III - Non-governmental organisations","377224623357-20",1,"inactive"
"82fa2e9cd65144688ce314c2ad9b8047",,13,"Self-employed consultants",,"RESULTS bvba",1,"I - Professional consultancies/law firms/self-employed consultants","01482756970-79",,"inactive"
"82f4e90ea3894c0aaaca221e3a5491ad",,31,"Non-governmental organisations, platforms and networks and similar","YMCA Europe","EUROPEAN ALLIANCE OF YMCAs",3,"III - Non-governmental organisations","386735920730-21",2.25,"active"
"82eca7b68b444434878f58f1f7dcc520",,12,"Law firms",,"Michela Cocchi - Studio Legale",1,"I - Professional consultancies/law firms/self-employed consultants","030040413042-95",0.25,"active"
"82ea780593f84b44ac58dd01821a595e",,31,"Non-governmental organisations, platforms and networks and similar","APPA","Association for Insurance Promotion",3,"III - Non-governmental organisations","260823911038-47",2,"active"
"82da8579018449f59746f27caf2b62c7",,11,"Professional consultancies",,"Gryphon Carbon Consultancy",1,"I - Professional consultancies/law firms/self-employed consultants","33758387867-02",,"inactive"
"82d56ae130604a8fa701a27eba39185b",,62,"Other public or mixed entities, etc.",,"NuovaQuasco",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","49158296686-73",,"inactive"
